Delta_Theta,Magnitude,True_Doppler
1.445793,0.737783,810.185120
1.455003,0.740823,810.185120
1.449033,0.777312,810.185120
1.450404,0.778385,810.185120
1.457079,0.776714,810.185120
1.457600,0.781013,810.185120
1.456338,0.779963,810.185120
1.455562,0.779643,810.185120
1.449945,0.778350,810.185120
1.445326,0.779178,810.185120
1.451872,0.777286,810.185120
1.454816,0.778632,810.185120
1.452570,0.778028,810.185120
1.457866,0.778084,810.185120
1.453556,0.779599,810.185120
1.456302,0.778851,810.185120
1.452168,0.780923,810.185120
1.457433,0.779857,810.185120
1.453417,0.777846,810.185120
1.451855,0.779726,810.185120
1.459427,0.776313,810.185120
1.458763,0.778695,810.185120
1.453521,0.810470,810.185120
1.457608,0.809140,810.185120
1.449308,0.808228,810.185120
1.449612,0.807107,810.185120
1.449904,0.810250,810.185120
1.446800,0.811054,810.185120
1.450602,0.808006,810.185120
1.447152,0.804998,810.185120
1.461081,0.809367,810.185120
1.444011,0.808525,810.185120
1.458683,0.808514,810.185120
1.452191,0.807629,810.185120
1.453973,0.806635,810.185120
1.456820,0.809458,810.185120
1.450489,0.810200,810.185120
1.449213,0.810088,810.185120
1.449812,0.805858,810.185120
1.460262,0.809877,810.185120
1.442882,0.803493,810.185120
1.451767,0.808540,810.185120
1.452210,0.831495,810.185120
1.459492,0.832668,810.185120
1.453173,0.830177,810.185120
1.450783,0.829644,810.185120
1.459314,0.831010,810.185120
1.451328,0.829898,810.185120
1.451924,0.828474,810.185120
1.441624,0.827887,810.185120
1.457674,0.829421,810.185120
1.455457,0.830677,810.185120
1.454515,0.832080,810.185120
1.455030,0.828202,810.185120
1.451219,0.829007,810.185120
1.453459,0.834031,810.185120
1.458268,0.828904,810.185120
1.454134,0.829989,810.185120
1.456539,0.829082,810.185120
1.448955,0.829951,810.185120
1.457126,0.828713,810.185120
1.452978,0.831160,810.185120
1.055357,0.020711,842.592590
0.924884,0.029583,842.592590
1.631620,0.016104,842.592590
1.479613,0.016524,842.592590
2.039354,0.020094,842.592590
1.357625,0.025024,842.592590
1.228557,0.019748,842.592590
2.058976,0.017551,842.592590
1.503588,0.038803,842.592590
1.208868,0.006997,842.592590
1.633012,0.021952,842.592590
1.524360,0.031009,842.592590
1.465597,0.033145,842.592590
1.352040,0.020340,842.592590
1.367323,0.023528,842.592590
1.372284,0.034778,842.592590
1.676027,0.032950,842.592590
1.434222,0.023521,842.592590
2.520864,0.015925,842.592590
1.844818,0.030423,842.592590
1.501201,0.419461,842.592590
1.508265,0.415636,842.592590
1.500747,0.412771,842.592590
1.545210,0.414872,842.592590
1.527967,0.420764,842.592590
1.465152,0.416882,842.592590
1.495193,0.409540,842.592590
1.499577,0.418141,842.592590
1.527032,0.416351,842.592590
1.484407,0.415028,842.592590
1.474660,0.408857,842.592590
1.503750,0.422664,842.592590
1.491512,0.417587,842.592590
1.519573,0.417514,842.592590
1.509455,0.417015,842.592590
1.490793,0.416596,842.592590
1.497860,0.418286,842.592590
1.479639,0.409051,842.592590
1.513878,0.414394,842.592590
1.524371,0.412643,842.592590
1.519453,0.595633,842.592590
1.513298,0.587939,842.592590
1.492498,0.587225,842.592590
1.500963,0.594827,842.592590
1.529207,0.591209,842.592590
1.492435,0.584691,842.592590
1.506411,0.587164,842.592590
1.501427,0.590949,842.592590
1.505018,0.585179,842.592590
1.515254,0.598147,842.592590
1.490292,0.587745,842.592590
1.526793,0.589039,842.592590
1.529409,0.593050,842.592590
1.508136,0.591140,842.592590
1.507447,0.592398,842.592590
1.527468,0.584768,842.592590
1.497965,0.589115,842.592590
1.502012,0.588879,842.592590
1.509561,0.593020,842.592590
1.507864,0.585651,842.592590
1.508885,0.682726,842.592590
1.504830,0.679864,842.592590
1.523078,0.682890,842.592590
1.520908,0.680016,842.592590
1.504580,0.681687,842.592590
1.515306,0.682262,842.592590
1.520688,0.681915,842.592590
1.518095,0.682113,842.592590
1.507581,0.680426,842.592590
1.499451,0.682742,842.592590
1.501769,0.684241,842.592590
1.508718,0.681910,842.592590
1.521755,0.682015,842.592590
1.520599,0.681498,842.592590
1.506677,0.683844,842.592590
1.508189,0.679522,842.592590
1.513052,0.681711,842.592590
1.517816,0.680751,842.592590
1.508456,0.682503,842.592590
1.512046,0.684770,842.592590
1.521158,0.740381,842.592590
1.506385,0.742036,842.592590
1.499768,0.740042,842.592590
1.500073,0.739505,842.592590
1.510382,0.737888,842.592590
1.510859,0.735948,842.592590
1.507048,0.734999,842.592590
1.522266,0.742113,842.592590
1.513707,0.739094,842.592590
1.501629,0.739328,842.592590
1.504431,0.738023,842.592590
1.519235,0.737344,842.592590
1.506964,0.738221,842.592590
1.513710,0.742909,842.592590
1.517771,0.738998,842.592590
1.499905,0.738114,842.592590
1.511950,0.741803,842.592590
1.502187,0.737683,842.592590
1.509841,0.742213,842.592590
1.518414,0.736275,842.592590
1.506921,0.779205,842.592590
1.505747,0.779434,842.592590
1.507479,0.778309,842.592590
1.505414,0.780465,842.592590
1.504684,0.778747,842.592590
1.513335,0.779515,842.592590
1.514982,0.781757,842.592590
1.510154,0.778480,842.592590
1.511774,0.782287,842.592590
1.513864,0.778445,842.592590
1.505195,0.780642,842.592590
1.511219,0.778886,842.592590
1.511834,0.778275,842.592590
1.508610,0.778693,842.592590
1.500324,0.779009,842.592590
1.514620,0.779532,842.592590
1.516035,0.777097,842.592590
1.512812,0.779795,842.592590
1.509981,0.780814,842.592590
1.509992,0.777520,842.592590
1.513816,0.809673,842.592590
1.516713,0.807186,842.592590
1.516206,0.807982,842.592590
1.502653,0.808045,842.592590
1.517464,0.809177,842.592590
1.506700,0.809611,842.592590
1.512537,0.807982,842.592590
1.516164,0.808092,842.592590
1.509656,0.807099,842.592590
1.504640,0.810120,842.592590
1.515313,0.806978,842.592590
1.511870,0.807705,842.592590
1.512786,0.808549,842.592590
1.509817,0.807977,842.592590
1.505291,0.809012,842.592590
1.506047,0.806259,842.592590
1.508006,0.809497,842.592590
1.507584,0.808327,842.592590
1.512981,0.804455,842.592590
1.509702,0.805694,842.592590
1.514243,0.828886,842.592590
1.509752,0.828659,842.592590
1.512244,0.829598,842.592590
1.515203,0.829430,842.592590
1.511977,0.830668,842.592590
1.511882,0.830012,842.592590
1.507774,0.829361,842.592590
1.508176,0.827601,842.592590
1.514014,0.832038,842.592590
1.506046,0.830048,842.592590
1.510719,0.830069,842.592590
1.514223,0.831128,842.592590
1.513502,0.827419,842.592590
1.513756,0.829290,842.592590
1.509790,0.830170,842.592590
1.508502,0.829364,842.592590
1.510729,0.831104,842.592590
1.504285,0.829719,842.592590
1.510671,0.831043,842.592590
1.511828,0.828103,842.592590
1.456726,0.023383,875.000000
1.848959,0.033318,875.000000
1.473508,0.017036,875.000000
1.907258,0.023263,875.000000
1.668504,0.029327,875.000000
1.659764,0.036465,875.000000
1.567231,0.020763,875.000000
1.421585,0.022079,875.000000
1.749268,0.022882,875.000000
1.657864,0.016081,875.000000
1.442023,0.020059,875.000000
1.346727,0.030816,875.000000
1.373078,0.029568,875.000000
1.032873,0.018086,875.000000
1.778320,0.016709,875.000000
1.905124,0.025438,875.000000
1.412980,0.023891,875.000000
1.960452,0.029455,875.000000
1.726001,0.024498,875.000000
1.744647,0.013093,875.000000
1.532365,0.408662,875.000000
1.566684,0.408619,875.000000
1.566954,0.422442,875.000000
1.567066,0.413356,875.000000
1.569416,0.422328,875.000000
1.611201,0.413960,875.000000
1.591663,0.417097,875.000000
1.556844,0.415997,875.000000
1.574401,0.420230,875.000000
1.537274,0.410258,875.000000
1.564376,0.414145,875.000000
1.599631,0.411445,875.000000
1.568179,0.424471,875.000000
1.584503,0.418882,875.000000
1.588346,0.417097,875.000000
1.551385,0.419145,875.000000
1.586191,0.418774,875.000000
1.564135,0.414596,875.000000
1.564911,0.410717,875.000000
1.536790,0.412476,875.000000
1.551015,0.589662,875.000000
1.585699,0.584541,875.000000
1.556318,0.587264,875.000000
1.566231,0.592129,875.000000
1.569178,0.588853,875.000000
1.582401,0.582660,875.000000
1.555696,0.586010,875.000000
1.582801,0.585727,875.000000
1.584497,0.587589,875.000000
1.569546,0.589799,875.000000
1.581063,0.590493,875.000000
1.560671,0.594982,875.000000
1.557404,0.587902,875.000000
1.573894,0.590380,875.000000
1.567636,0.586066,875.000000
1.552311,0.590568,875.000000
1.552861,0.586648,875.000000
1.567330,0.592504,875.000000
1.565516,0.595193,875.000000
1.569756,0.592371,875.000000
1.558518,0.679621,875.000000
1.563693,0.682460,875.000000
1.581196,0.677511,875.000000
1.569949,0.679340,875.000000
1.554910,0.683214,875.000000
1.560337,0.683887,875.000000
1.574996,0.682735,875.000000
1.571658,0.686830,875.000000
1.553766,0.682798,875.000000
1.572858,0.678646,875.000000
1.558217,0.683824,875.000000
1.567084,0.682116,875.000000
1.576271,0.683138,875.000000
1.567645,0.675944,875.000000
1.562524,0.681315,875.000000
1.569048,0.681460,875.000000
1.557453,0.680326,875.000000
1.561543,0.685032,875.000000
1.571689,0.681259,875.000000
1.581960,0.680186,875.000000
1.572258,0.737890,875.000000
1.579641,0.740846,875.000000
1.572961,0.740526,875.000000
1.561241,0.736074,875.000000
1.566881,0.740453,875.000000
1.574771,0.736303,875.000000
1.560391,0.739916,875.000000
1.567963,0.736058,875.000000
1.567634,0.742467,875.000000
1.564996,0.741463,875.000000
1.563366,0.741323,875.000000
1.577175,0.741646,875.000000
1.572484,0.739056,875.000000
1.576240,0.739965,875.000000
1.567503,0.737678,875.000000
1.560336,0.740345,875.000000
1.562850,0.737221,875.000000
1.578322,0.739000,875.000000
1.559220,0.736335,875.000000
1.561968,0.741349,875.000000
1.566447,0.781270,875.000000
1.577612,0.778652,875.000000
1.569144,0.778847,875.000000
1.568481,0.780253,875.000000
1.569452,0.778538,875.000000
1.569135,0.780888,875.000000
1.568531,0.779390,875.000000
1.567836,0.777970,875.000000
1.564471,0.782081,875.000000
1.568381,0.776725,875.000000
1.572479,0.778877,875.000000
1.566102,0.778890,875.000000
1.571926,0.779028,875.000000
1.568603,0.781150,875.000000
1.569776,0.782107,875.000000
1.567147,0.777489,875.000000
1.565917,0.777833,875.000000
1.563928,0.776865,875.000000
1.572244,0.778211,875.000000
1.570131,0.778193,875.000000
1.572186,0.807785,875.000000
1.568255,0.807392,875.000000
1.569009,0.809793,875.000000
1.573523,0.807751,875.000000
1.561981,0.807858,875.000000
1.569977,0.810054,875.000000
1.562373,0.809467,875.000000
1.573016,0.806094,875.000000
1.572387,0.805252,875.000000
1.577082,0.809465,875.000000
1.566604,0.809919,875.000000
1.560860,0.806976,875.000000
1.571899,0.810129,875.000000
1.574344,0.808966,875.000000
1.570377,0.805258,875.000000
1.567653,0.809165,875.000000
1.566618,0.809039,875.000000
1.582741,0.809458,875.000000
1.559438,0.807976,875.000000
1.569804,0.804768,875.000000
1.567656,0.828347,875.000000
1.566609,0.833355,875.000000
1.564907,0.830383,875.000000
1.569396,0.830028,875.000000
1.575525,0.830956,875.000000
1.573565,0.830366,875.000000
1.565353,0.829198,875.000000
1.573230,0.829106,875.000000
1.570010,0.830775,875.000000
1.567465,0.831227,875.000000
1.568328,0.831331,875.000000
1.571855,0.828304,875.000000
1.574465,0.830017,875.000000
1.567878,0.831393,875.000000
1.564506,0.830711,875.000000
1.566192,0.831311,875.000000
1.570612,0.827073,875.000000
1.570798,0.832329,875.000000
1.575613,0.832859,875.000000
1.571357,0.831176,875.000000
1.226799,0.011882,907.407410
1.936397,0.032605,907.407410
1.867556,0.023296,907.407410
1.689057,0.038603,907.407410
1.342718,0.023641,907.407410
2.074460,0.031605,907.407410
2.557904,0.014758,907.407410
1.674333,0.028439,907.407410
2.220023,0.015795,907.407410
2.062842,0.019636,907.407410
1.231995,0.025839,907.407410
1.755741,0.025318,907.407410
2.155606,0.025025,907.407410
1.931075,0.021586,907.407410
1.481321,0.017083,907.407410
2.299045,0.019870,907.407410
1.751325,0.011508,907.407410
1.512295,0.035428,907.407410
1.142912,0.013696,907.407410
2.327755,0.026982,907.407410
1.640808,0.425403,907.407410
1.617118,0.409139,907.407410
1.634257,0.413761,907.407410
1.595647,0.410436,907.407410
1.621074,0.412157,907.407410
1.617251,0.410897,907.407410
1.591992,0.416190,907.407410
1.580693,0.409621,907.407410
1.608406,0.425039,907.407410
1.635499,0.415725,907.407410
1.627333,0.412995,907.407410
1.651408,0.416500,907.407410
1.640835,0.414566,907.407410
1.640028,0.412508,907.407410
1.622913,0.419125,907.407410
1.664930,0.417735,907.407410
1.593356,0.417740,907.407410
1.588865,0.413584,907.407410
1.627721,0.414607,907.407410
1.613284,0.415635,907.407410
1.641503,0.589512,907.407410
1.614769,0.589492,907.407410
1.637498,0.589353,907.407410
1.630438,0.588418,907.407410
1.632065,0.586277,907.407410
1.626544,0.589763,907.407410
1.619030,0.585924,907.407410
1.624520,0.588363,907.407410
1.635282,0.591067,907.407410
1.606991,0.592326,907.407410
1.629486,0.582099,907.407410
1.608912,0.593112,907.407410
1.598747,0.589027,907.407410
1.611547,0.587307,907.407410
1.634936,0.588803,907.407410
1.637539,0.589161,907.407410
1.620829,0.582189,907.407410
1.620017,0.587756,907.407410
1.638454,0.590820,907.407410
1.636911,0.584747,907.407410
1.624714,0.681857,907.407410
1.619076,0.683415,907.407410
1.619977,0.683755,907.407410
1.623803,0.679752,907.407410
1.634330,0.688090,907.407410
1.629925,0.680501,907.407410
1.626830,0.685588,907.407410
1.636464,0.680235,907.407410
1.626496,0.681571,907.407410
1.634077,0.680556,907.407410
1.635146,0.681107,907.407410
1.619778,0.679987,907.407410
1.616894,0.680777,907.407410
1.624054,0.681784,907.407410
1.635314,0.678952,907.407410
1.623615,0.680805,907.407410
1.623911,0.678269,907.407410
1.625778,0.680112,907.407410
1.622350,0.682259,907.407410
1.631021,0.685143,907.407410
1.625472,0.739370,907.407410
1.617233,0.736292,907.407410
1.621753,0.735890,907.407410
1.629832,0.735710,907.407410
1.623866,0.738621,907.407410
1.624950,0.738882,907.407410
1.621508,0.739586,907.407410
1.630279,0.737216,907.407410
1.636201,0.739547,907.407410
1.623934,0.740317,907.407410
1.622428,0.739771,907.407410
1.629880,0.738979,907.407410
1.642173,0.741643,907.407410
1.629385,0.740039,907.407410
1.627927,0.736814,907.407410
1.628838,0.739610,907.407410
1.618685,0.737518,907.407410
1.618538,0.738875,907.407410
1.621420,0.741525,907.407410
1.618581,0.741140,907.407410
1.621876,0.778925,907.407410
1.635185,0.777329,907.407410
1.629312,0.774453,907.407410
1.626035,0.773323,907.407410
1.624304,0.779525,907.407410
1.631574,0.781834,907.407410
1.635905,0.777353,907.407410
1.626687,0.780189,907.407410
1.626675,0.776951,907.407410
1.631030,0.784603,907.407410
1.636907,0.777796,907.407410
1.633401,0.780665,907.407410
1.635588,0.778609,907.407410
1.618166,0.778112,907.407410
1.628948,0.778663,907.407410
1.624633,0.781968,907.407410
1.627175,0.775368,907.407410
1.638884,0.782347,907.407410
1.636299,0.779353,907.407410
1.633322,0.777943,907.407410
1.621997,0.804463,907.407410
1.629232,0.806383,907.407410
1.626248,0.809052,907.407410
1.617193,0.810368,907.407410
1.631329,0.807619,907.407410
1.625728,0.808457,907.407410
1.625833,0.808930,907.407410
1.631269,0.810075,907.407410
1.628922,0.807917,907.407410
1.626724,0.807078,907.407410
1.628942,0.806776,907.407410
1.627298,0.806987,907.407410
1.625991,0.808907,907.407410
1.628355,0.809179,907.407410
1.631231,0.807968,907.407410
1.625469,0.809149,907.407410
1.630858,0.810543,907.407410
1.625209,0.805231,907.407410
1.627609,0.809138,907.407410
1.627234,0.809590,907.407410
1.630925,0.830078,907.407410
1.632196,0.833091,907.407410
1.632220,0.830182,907.407410
1.628453,0.828998,907.407410
1.628092,0.830089,907.407410
1.622494,0.828168,907.407410
1.631308,0.832223,907.407410
1.624059,0.831730,907.407410
1.626453,0.832235,907.407410
1.629378,0.828909,907.407410
1.626654,0.827903,907.407410
1.627553,0.830271,907.407410
1.625736,0.826963,907.407410
1.630250,0.831634,907.407410
1.624665,0.832271,907.407410
1.627240,0.828730,907.407410
1.625159,0.829819,907.407410
1.636807,0.830074,907.407410
1.628208,0.828349,907.407410
1.620932,0.831766,907.407410
2.208283,0.022605,939.814880
1.546802,0.015717,939.814880
2.056806,0.032660,939.814880
1.770162,0.023350,939.814880
1.104433,0.015858,939.814880
1.805708,0.021811,939.814880
1.284106,0.018385,939.814880
1.944066,0.024181,939.814880
1.662639,0.017345,939.814880
1.389440,0.027262,939.814880
1.816689,0.019112,939.814880
1.634918,0.019734,939.814880
2.087023,0.030850,939.814880
1.508713,0.031159,939.814880
2.180063,0.021234,939.814880
1.440024,0.029256,939.814880
1.914394,0.020150,939.814880
1.600826,0.036680,939.814880
1.710695,0.028619,939.814880
1.991101,0.016293,939.814880
1.674622,0.421843,939.814880
1.697801,0.415160,939.814880
1.651164,0.419028,939.814880
1.687832,0.414162,939.814880
1.696652,0.417802,939.814880
1.683131,0.424047,939.814880
1.701143,0.411067,939.814880
1.686608,0.417076,939.814880
1.672007,0.423283,939.814880
1.697869,0.420563,939.814880
1.680207,0.410720,939.814880
1.692719,0.414482,939.814880
1.642970,0.408594,939.814880
1.706263,0.416049,939.814880
1.664689,0.417686,939.814880
1.697354,0.418247,939.814880
1.703820,0.425688,939.814880
1.679428,0.419463,939.814880
1.666057,0.415904,939.814880
1.708527,0.419101,939.814880
1.673651,0.594421,939.814880
1.701754,0.586200,939.814880
1.673524,0.588793,939.814880
1.677549,0.588265,939.814880
1.676086,0.587993,939.814880
1.676751,0.589055,939.814880
1.697984,0.588028,939.814880
1.687103,0.591898,939.814880
1.684082,0.590946,939.814880
1.681330,0.589035,939.814880
1.683928,0.592658,939.814880
1.701656,0.586410,939.814880
1.681546,0.588778,939.814880
1.685547,0.588110,939.814880
1.682574,0.591924,939.814880
1.692404,0.588223,939.814880
1.687807,0.586743,939.814880
1.680508,0.591021,939.814880
1.691624,0.582017,939.814880
1.696556,0.585501,939.814880
1.672344,0.679241,939.814880
1.676302,0.680621,939.814880
1.690001,0.677897,939.814880
1.699055,0.682212,939.814880
1.688454,0.685844,939.814880
1.681569,0.680966,939.814880
1.693671,0.678913,939.814880
1.677813,0.681936,939.814880
1.689463,0.677454,939.814880
1.690023,0.678592,939.814880
1.675852,0.685081,939.814880
1.674790,0.685500,939.814880
1.692065,0.681903,939.814880
1.685808,0.681663,939.814880
1.686005,0.680613,939.814880
1.688758,0.680672,939.814880
1.686141,0.682958,939.814880
1.674612,0.680922,939.814880
1.687048,0.680222,939.814880
